Spot(t) /		
483		323.5615525
484		316.0321792
485		298.9977543
486		310.1042297
487		317.1613578
488		368.2332551
489		425.6590798
490		462.3242733
491		485.0113293
492		465.3330981
493		357.9225909
494		312.298649
495		322.7356739
496		322.0628261
497		321.2599707
498		365.9342008
499		403.2741138
500		412.2678842
501		322.5697978
502		289.3403904
503		282.6705066
504		156.5582085
505		191.9203361
506		199.0114735
507		178.1936707
508		130.0489287
509		95.99068399
510		59.68866501
511		106.905299
512		104.4300064
513		130.6597429
514		135.1493545
515		137.9045248
516		148.196205
517		141.2533
518		137.6512662
519		143.3789928
520		234.5491262
521		295.2027496
522		349.520292
523		504.1057335
524		503.0275495
525		455.3151336
526		360.4346598
527		325.3459306
528		292.8502502
529		289.3826643
530		280.7466532
531		272.0204045
532		238.3203924
533		230.5479371
534		306.0231005
535		425.8472699
536		503.4765805
537		501.5741286
538		459.7902825
539		463.4391217
540		462.0442786
541		436.3012907
542		468.2120172
543		469.2634746
544		467.9173653
545		463.8882122
546		499.0190259
547		551.8166642
548		542.9732026
549		505.5194252
550		462.149758
551		379.5536419
552		362.5762519
553		323.6417975
554		331.4387171
555		325.8010606
556		323.9380936
557		322.3217837
558		345.833759
559		437.757497
560		466.568347
561		539.528069
562		491.875826
563		492.2306795
564		453.9315458
565		391.8997871
566		386.9583176
567		372.1786674
568		374.4032997
569		366.9234511
570		402.171757
571		450.2872952
572		404.2380062
573		331.4936872
574		332.4285626
575		310.0665316
576		278.3940775
577		167.7868007
578		156.5515339
579		128.9427757
580		146.1003337
581		173.709693
582		270.6520333
583		351.8265667
584		449.8096898
585		455.3799491
586		447.5493082
587		378.1278381
588		320.2493079
589		306.8597728
590		305.2823056
591		306.6965903
592		312.8320338
593		343.3326464
594		453.3660244
595		506.0118863
596		576.4205957
597		464.1167084
598		461.7175024
599		407.0555635
600		337.6079415
601		319.1656087
602		324.5298639
603		326.3196385
604		328.3026702
605		323.1008662
606		354.9856323
607		458.5827239
608		562.9113178
609		572.5597255
610		523.0257051
611		467.018946
612		437.1022603
613		392.7030274
614		326.3468394
615		331.0752617
616		369.7612998
617		460.6852234
618		495.6150039
619		510.101365
620		511.6582839
621		417.7650487
622		352.5652341
623		328.9725419
624		315.2685421
625		233.2426049
626		224.5257144
627		129.4267552
628		134.6215162
629		195.4481369
630		245.7560339
631		326.8875263
632		373.3313243
633		389.4127491
634		386.9151756
635		384.1011061
636		335.5506752
637		292.8083242
638		263.9724498
639		278.1317818
640		279.4541544
641		308.1521908
642		383.9411442
643		456.1961779
644		472.4931292
645		449.4234018
646		360.0703952
647		325.7338531
648		197.6700097
649		164.9267513
650		99.96404596
651		4.27632969
652		-91.62529321
653		-124.2613209
654		-141.8739946
655		-95.31963822
656		3.41539499
657		7.09409626
658		54.33679993
659		9.17613987
660		9.27380119
661		4.56960671
662		-126.4348248
663		-308.2126138
664		-160.9471009
665		-37.94419311
666		2.95300056
667		79.29813506
668		96.61020592
669		9.31372183
670		-373.693374
671		-496.777472
672		-700.3119155
673		-798.4179307
674		-825.7954724
675		-826.8775498
676		-829.8304907
677		-824.8856429
678		-828.3568845
679		-828.3310335
680		-825.1223324
681		-792.7569287
682		-793.3438847
683		-758.1394211
684		-666.4918683
685		-811.3720287
686		-668.9232421
687		-799.4339157
688		-792.0218032
689		-754.320525
690		-5.62810204
691		90.84805372
692		284.133744
693		301.4633095
694		227.4158653
695		170.9441297
696		130.4070833
697		-700.4882089
698		12.78275034
699		1.94510606
700		7.39202436
701		48.36725929
702		32.12591823
703		182.9171291
704		288.6236129
705		373.2947733
706		343.772539
707		312.5499105
708		304.8846041
709		302.9929358
710		306.6464533
711		306.9025774
712		370.6812446
713		447.5314224
714		469.478151
715		610.221613
716		710.2635976
717		527.7823261
718		489.0645447
719		477.8859177
720		466.3332657
721		423.7049173
722		307.3760221
723		311.2626898
724		307.9539447
725		299.8604324
726		308.6258709
727		327.3677944
728		393.3239987
729		387.7360631
730		417.8208416
731		408.5194917
732		388.8763813
733		401.0400496
734		370.0923398
735		343.352613
736		366.2674853
737		390.9857715
738		426.3735397
739		477.862903
740		478.3353944
741		451.1857599
742		396.9601497
743		378.3660256
744		357.2360516
745		314.8239679
746		278.9791889
747		231.7283994
748		226.6355162
749		232.7311529
750		267.1808969
751		276.7789911
752		293.7840565
753		319.4586331
754		365.0471779
755		354.9912555
756		327.1223378
757		334.2259704
758		303.1563728
759		290.9653465
760		293.2596252
761		300.7276232
762		370.6347341
763		431.5581421
764		445.8667303
765		423.1340069
766		366.4588684
767		302.7862858
768		277.8310389
/		
